,POS,MenuItem,weekday,hour,Qty
24667,RESTAURANT_2,CHICKEN 65,Wednesday,12,4
24668,RESTAURANT_2,CHICKEN 65,Wednesday,13,20
24669,RESTAURANT_2,CHICKEN 65,Wednesday,14,33
24670,RESTAURANT_2,CHICKEN 65,Wednesday,15,37
24671,RESTAURANT_2,CHICKEN 65,Wednesday,16,27
24672,RESTAURANT_2,CHICKEN 65,Wednesday,17,15
24673,RESTAURANT_2,CHICKEN 65,Wednesday,18,8
24674,RESTAURANT_2,CHICKEN 65,Wednesday,19,20
24675,RESTAURANT_2,CHICKEN 65,Wednesday,20,29
24676,RESTAURANT_2,CHICKEN 65,Wednesday,21,41
24677,RESTAURANT_2,CHICKEN 65,Wednesday,22,37
24678,RESTAURANT_2,CHICKEN 65,Wednesday,23,37
24679,RESTAURANT_2,CHICKEN BIRIYANI,Friday,0,75
24680,RESTAURANT_2,CHICKEN BIRIYANI,Friday,1,31
24681,RESTAURANT_2,CHICKEN BIRIYANI,Friday,2,23
24682,RESTAURANT_2,CHICKEN BIRIYANI,Friday,3,20
24683,RESTAURANT_2,CHICKEN BIRIYANI,Friday,4,18
24684,RESTAURANT_2,CHICKEN BIRIYANI,Friday,5,11
24685,RESTAURANT_2,CHICKEN BIRIYANI,Friday,6,7
24686,RESTAURANT_2,CHICKEN BIRIYANI,Friday,7,4
24687,RESTAURANT_2,CHICKEN BIRIYANI,Friday,8,20
24688,RESTAURANT_2,CHICKEN BIRIYANI,Friday,9,14
24689,RESTAURANT_2,CHICKEN BIRIYANI,Friday,10,14
24690,RESTAURANT_2,CHICKEN BIRIYANI,Friday,11,13
24691,RESTAURANT_2,CHICKEN BIRIYANI,Friday,12,81
24692,RESTAURANT_2,CHICKEN BIRIYANI,Friday,13,48
24693,RESTAURANT_2,CHICKEN BIRIYANI,Friday,14,480
24694,RESTAURANT_2,CHICKEN BIRIYANI,Friday,15,460
24695,RESTAURANT_2,CHICKEN BIRIYANI,Friday,16,365
24696,RESTAURANT_2,CHICKEN BIRIYANI,Friday,17,181
24697,RESTAURANT_2,CHICKEN BIRIYANI,Friday,18,185
24698,RESTAURANT_2,CHICKEN BIRIYANI,Friday,19,299
24699,RESTAURANT_2,CHICKEN BIRIYANI,Friday,20,522
24700,RESTAURANT_2,CHICKEN BIRIYANI,Friday,21,634
24701,RESTAURANT_2,CHICKEN BIRIYANI,Friday,22,436
24702,RESTAURANT_2,CHICKEN BIRIYANI,Friday,23,196
24703,RESTAURANT_2,CHICKEN BIRIYANI,Monday,0,81
24704,RESTAURANT_2,CHICKEN BIRIYANI,Monday,1,58
24705,RESTAURANT_2,CHICKEN BIRIYANI,Monday,2,45
24706,RESTAURANT_2,CHICKEN BIRIYANI,Monday,3,36
24707,RESTAURANT_2,CHICKEN BIRIYANI,Monday,4,13
24708,RESTAURANT_2,CHICKEN BIRIYANI,Monday,5,31
24709,RESTAURANT_2,CHICKEN BIRIYANI,Monday,6,24
24710,RESTAURANT_2,CHICKEN BIRIYANI,Monday,7,30
24711,RESTAURANT_2,CHICKEN BIRIYANI,Monday,8,17
24712,RESTAURANT_2,CHICKEN BIRIYANI,Monday,9,28
24713,RESTAURANT_2,CHICKEN BIRIYANI,Monday,10,14
24714,RESTAURANT_2,CHICKEN BIRIYANI,Monday,11,18
24715,RESTAURANT_2,CHICKEN BIRIYANI,Monday,12,82
24716,RESTAURANT_2,CHICKEN BIRIYANI,Monday,13,185
24717,RESTAURANT_2,CHICKEN BIRIYANI,Monday,14,327
24718,RESTAURANT_2,CHICKEN BIRIYANI,Monday,15,337
24719,RESTAURANT_2,CHICKEN BIRIYANI,Monday,16,241
24720,RESTAURANT_2,CHICKEN BIRIYANI,Monday,17,121
24721,RESTAURANT_2,CHICKEN BIRIYANI,Monday,18,137
24722,RESTAURANT_2,CHICKEN BIRIYANI,Monday,19,225
24723,RESTAURANT_2,CHICKEN BIRIYANI,Monday,20,361
24724,RESTAURANT_2,CHICKEN BIRIYANI,Monday,21,373
24725,RESTAURANT_2,CHICKEN BIRIYANI,Monday,22,267
24726,RESTAURANT_2,CHICKEN BIRIYANI,Monday,23,142
24727,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,0,84
24728,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,1,40
24729,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,2,29
24730,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,3,10
24731,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,4,32
24732,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,5,19
24733,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,6,24
24734,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,7,21
24735,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,8,18
24736,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,9,18
24737,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,10,20
24738,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,11,73
24739,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,12,142
24740,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,13,319
24741,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,14,526
24742,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,15,473
24743,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,16,370
24744,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,17,165
24745,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,18,145
24746,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,19,226
24747,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,20,460
24748,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,21,510
24749,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,22,381
24750,RESTAURANT_2,CHICKEN BIRIYANI,Saturday,23,208
24751,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,0,112
24752,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,1,78
24753,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,2,31
24754,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,3,29
24755,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,4,17
24756,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,5,23
24757,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,6,20
24758,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,7,13
24759,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,8,17
24760,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,9,20
24761,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,10,17
24762,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,11,26
24763,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,12,229
24764,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,13,477
24765,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,14,738
24766,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,15,751
24767,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,16,554
24768,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,17,344
24769,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,18,214
24770,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,19,280
24771,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,20,542
24772,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,21,557
24773,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,22,366
24774,RESTAURANT_2,CHICKEN BIRIYANI,Sunday,23,206
24775,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,0,49
24776,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,1,19
24777,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,2,22
24778,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,3,24
24779,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,4,9
24780,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,5,17
24781,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,6,26
24782,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,7,16
24783,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,8,19
24784,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,9,21
24785,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,10,4
24786,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,11,8
24787,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,12,70
24788,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,13,345
24789,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,14,452
24790,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,15,389
24791,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,16,274
24792,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,17,146
24793,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,18,155
24794,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,19,238
24795,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,20,506
24796,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,21,472
24797,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,22,409
24798,RESTAURANT_2,CHICKEN BIRIYANI,Thursday,23,150
24799,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,0,80
24800,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,1,42
24801,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,2,25
24802,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,3,23
24803,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,4,34
24804,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,5,15
24805,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,6,15
24806,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,7,18
24807,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,8,27
24808,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,9,12
24809,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,10,27
24810,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,11,11
24811,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,12,106
24812,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,13,292
24813,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,14,523
24814,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,15,466
24815,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,16,304
24816,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,17,196
24817,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,18,125
24818,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,19,249
24819,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,20,476
24820,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,21,476
24821,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,22,374
24822,RESTAURANT_2,CHICKEN BIRIYANI,Tuesday,23,166
24823,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,0,65
24824,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,1,46
24825,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,2,36
24826,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,3,15
24827,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,4,30
24828,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,5,24
24829,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,6,18
24830,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,7,24
24831,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,8,19
24832,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,9,20
24833,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,10,29
24834,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,11,19
24835,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,12,108
24836,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,13,329
24837,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,14,539
24838,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,15,454
24839,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,16,348
24840,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,17,178
24841,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,18,148
24842,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,19,245
24843,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,20,492
24844,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,21,550
24845,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,22,344
24846,RESTAURANT_2,CHICKEN BIRIYANI,Wednesday,23,139
24847,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,0,84
24848,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,1,58
24849,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,2,27
24850,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,3,20
24851,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,4,5
24852,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,5,20
24853,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,6,5
24854,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,7,17
24855,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,8,17
24856,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,9,17
24857,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,10,9
24858,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,11,3
24859,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,12,4
24860,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,13,32
24861,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,14,217
24862,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,15,368
24863,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,16,153
24864,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,17,69
24865,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,18,88
24866,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,19,123
24867,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,20,228
24868,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,21,321
24869,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,22,224
24870,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Friday,23,186
24871,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,0,114
24872,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,1,88
24873,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,2,33
24874,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,3,22
24875,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,4,29
24876,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,5,6
24877,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,6,12
24878,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,7,3
24879,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,8,13
24880,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,9,10
24881,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,10,6
24882,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,11,7
24883,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,12,12
24884,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,13,78
24885,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,14,175
24886,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,15,153
24887,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,16,125
24888,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,17,67
24889,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,18,60
24890,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,19,83
24891,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,20,172
24892,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,21,194
24893,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,22,166
24894,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Monday,23,140
24895,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,0,127
24896,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,1,76
24897,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,2,35
24898,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,3,45
24899,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,4,28
24900,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,5,26
24901,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,6,7
24902,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,7,10
24903,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,8,11
24904,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,10,3
24905,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,11,7
24906,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,12,22
24907,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,13,97
24908,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,14,210
24909,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,15,211
24910,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,16,201
24911,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,17,88
24912,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,18,79
24913,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,19,114
24914,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,20,189
24915,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,21,214
24916,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,22,178
24917,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Saturday,23,140
24918,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,0,96
24919,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,1,75
24920,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,2,46
24921,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,3,29
24922,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,4,28
24923,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,5,18
24924,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,6,11
24925,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,7,19
24926,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,8,10
24927,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,9,11
24928,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,10,13
24929,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,11,11
24930,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,12,33
24931,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,13,143
24932,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,14,302
24933,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,15,792
24934,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,16,1438
24935,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,17,228
24936,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,18,81
24937,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,19,146
24938,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,20,239
24939,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,21,307
24940,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,22,311
24941,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Sunday,23,187
24942,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,0,88
24943,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,1,68
24944,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,2,83
24945,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,3,35
24946,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,4,43
24947,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,5,20
24948,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,6,18
24949,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,7,9
24950,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,8,15
24951,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,9,5
24952,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,10,13
24953,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,11,3
24954,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,12,21
24955,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,13,96
24956,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,14,200
24957,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,15,165
24958,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,16,121
24959,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,17,63
24960,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,18,54
24961,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,19,96
24962,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,20,250
24963,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,21,255
24964,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,22,234
24965,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Thursday,23,112
24966,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,0,101
24967,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,1,31
24968,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,2,24
24969,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,3,18
24970,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,4,22
24971,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,5,11
24972,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,6,1
24973,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,7,1
24974,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,9,8
24975,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,10,5
24976,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,11,5
24977,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,12,30
24978,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,13,134
24979,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,14,270
24980,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,15,215
24981,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,16,187
24982,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,17,86
24983,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,18,59
24984,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,19,77
24985,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,20,223
24986,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,21,280
24987,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,22,209
24988,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Tuesday,23,113
24989,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,0,102
24990,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,1,74
24991,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,2,27
24992,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,3,9
24993,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,4,6
24994,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,5,8
24995,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,6,19
24996,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,7,23
24997,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,8,11
24998,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,9,4
24999,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,10,8
25000,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,11,21
25001,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,12,30
25002,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,13,139
25003,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,14,257
25004,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,15,263
25005,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,16,161
25006,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,17,88
25007,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,18,66
25008,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,19,105
25009,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,20,221
25010,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,21,245
25011,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,22,247
25012,RESTAURANT_2,CHICKEN BIRIYANI BASMATHI,Wednesday,23,105
25013,RESTAURANT_2,CHICKEN FRIED RICE,Friday,0,210
25014,RESTAURANT_2,CHICKEN FRIED RICE,Friday,1,176
25015,RESTAURANT_2,CHICKEN FRIED RICE,Friday,2,68
25016,RESTAURANT_2,CHICKEN FRIED RICE,Friday,3,47
25017,RESTAURANT_2,CHICKEN FRIED RICE,Friday,4,14
25018,RESTAURANT_2,CHICKEN FRIED RICE,Friday,5,6
25019,RESTAURANT_2,CHICKEN FRIED RICE,Friday,6,4
25020,RESTAURANT_2,CHICKEN FRIED RICE,Friday,7,2
25021,RESTAURANT_2,CHICKEN FRIED RICE,Friday,8,2
25022,RESTAURANT_2,CHICKEN FRIED RICE,Friday,9,11
25023,RESTAURANT_2,CHICKEN FRIED RICE,Friday,10,7
25024,RESTAURANT_2,CHICKEN FRIED RICE,Friday,11,4
25025,RESTAURANT_2,CHICKEN FRIED RICE,Friday,12,4
25026,RESTAURANT_2,CHICKEN FRIED RICE,Friday,13,13
25027,RESTAURANT_2,CHICKEN FRIED RICE,Friday,14,78
25028,RESTAURANT_2,CHICKEN FRIED RICE,Friday,15,87
